,0,6,1,2,3,4,5
3464,644536,373974,Rapid Test,7:30:00,22:30:00,36:00:00,12
3465,120250,619981,Johnson & Johnson Vaccination,8:30:00,21:30:00,1:00:00,12
3466,349628,136390,PCR Testing,8:00:00,21:00:00,24:00:00,8
3467,972223,253437,Moderna Vaccination,10:30:00,22:00:00,36:00:00,0
3468,284107,648396,PCR Testing,9:30:00,23:00:00,36:00:00,6
3469,120271,745203,Pfizer Vaccination,9:00:00,23:30:00,1:00:00,10
3470,808414,261631,Moderna Vaccination,9:00:00,21:30:00,36:00:00,8
3471,284145,128763,Pfizer Vaccination,8:30:00,0:00:00,1:00:00,7
3472,218611,978163,Antibody Test,7:30:00,23:00:00,36:00:00,12
3473,939509,388556,Johnson & Johnson Vaccination,10:30:00,21:00:00,1:00:00,5
3474,677370,429280,Rapid Test,10:00:00,0:00:00,24:00:00,13
3475,939516,578805,Antibody Test,11:00:00,23:00:00,48:00:00,5
3476,480775,697859,Moderna Vaccination,8:00:00,23:00:00,24:00:00,9
3477,284171,116175,Johnson & Johnson Vaccination,9:30:00,23:00:00,0:45:00,12
3478,841253,253174,Antibody Test,11:00:00,21:00:00,36:00:00,13
3479,185895,642814,Pfizer Vaccination,7:30:00,23:30:00,0:45:00,5
3480,153129,808458,Moderna Vaccination,9:00:00,22:00:00,36:00:00,0
3481,775749,187857,Johnson & Johnson Vaccination,11:30:00,20:00:00,0:30:00,13
3482,972383,499456,Pfizer Vaccination,10:30:00,21:00:00,1:00:00,7
3483,185953,146656,Rapid Test,10:00:00,23:30:00,48:00:00,6
3484,317031,382721,Pfizer Vaccination,9:30:00,23:00:00,0:30:00,9
3485,415341,706061,Moderna Vaccination,7:30:00,0:00:00,48:00:00,0
3486,415342,923396,Pfizer Vaccination,11:00:00,21:00:00,0:45:00,11
3487,218735,789754,Antibody Test,11:00:00,20:30:00,36:00:00,6
3488,317058,769275,Antibody Test,7:30:00,22:00:00,24:00:00,6
3489,775822,171263,Antibody Test,7:30:00,23:30:00,24:00:00,12
3490,284303,267793,Moderna Vaccination,9:30:00,20:00:00,36:00:00,0
3491,382618,493073,Moderna Vaccination,11:30:00,21:00:00,24:00:00,12
3492,120478,885986,Rapid Test,11:30:00,20:30:00,24:00:00,9
3493,251551,806101,PCR Testing,8:30:00,21:30:00,36:00:00,8
3494,874144,806144,Antibody Test,7:30:00,21:00:00,48:00:00,5
3495,218788,532230,Pfizer Vaccination,9:30:00,21:00:00,0:45:00,10
3496,317098,818389,PCR Testing,11:00:00,23:30:00,24:00:00,13
3497,349867,753171,Moderna Vaccination,10:00:00,22:30:00,24:00:00,10
3498,906934,454097,Johnson & Johnson Vaccination,11:30:00,22:30:00,0:45:00,6
3499,612023,736484,Rapid Test,7:30:00,20:00:00,24:00:00,10
3500,415418,525778,Johnson & Johnson Vaccination,9:30:00,21:00:00,0:30:00,5
3501,906938,902359,PCR Testing,11:00:00,0:00:00,48:00:00,5
3502,153294,697574,Rapid Test,11:00:00,22:00:00,36:00:00,7
3503,120526,546265,Johnson & Johnson Vaccination,8:00:00,22:00:00,0:45:00,8
3504,218836,990425,PCR Testing,10:30:00,0:00:00,24:00:00,13
3505,579288,337682,Pfizer Vaccination,7:30:00,21:30:00,0:30:00,13
3506,644835,466178,Antibody Test,8:00:00,23:30:00,48:00:00,12
3507,939748,577301,Pfizer Vaccination,9:30:00,0:00:00,0:45:00,6
3508,743147,507113,Rapid Test,8:30:00,20:00:00,24:00:00,5
3509,218868,439530,Rapid Test,11:30:00,22:00:00,36:00:00,9
3510,153343,777696,Johnson & Johnson Vaccination,8:00:00,22:00:00,0:30:00,9
3511,939782,825111,Pfizer Vaccination,9:00:00,21:00:00,1:00:00,5
3512,317213,242929,Rapid Test,11:00:00,21:30:00,48:00:00,7
3513,644896,820466,Rapid Test,8:30:00,0:00:00,24:00:00,5
3514,284450,367833,PCR Testing,7:30:00,23:30:00,36:00:00,11
3515,317221,941850,Pfizer Vaccination,8:00:00,23:00:00,0:30:00,9
3516,120621,978163,Rapid Test,9:00:00,20:00:00,36:00:00,6
3517,448307,513555,Moderna Vaccination,11:00:00,21:30:00,24:00:00,0
3518,710454,292054,PCR Testing,7:30:00,0:00:00,48:00:00,8
3519,481086,888605,Pfizer Vaccination,8:30:00,22:30:00,0:30:00,12
3520,907072,373974,PCR Testing,9:00:00,21:30:00,24:00:00,6
3521,415552,429280,PCR Testing,10:30:00,20:30:00,48:00:00,13
3522,972610,146656,PCR Testing,8:30:00,23:30:00,36:00:00,7
3523,743246,845281,Johnson & Johnson Vaccination,8:00:00,0:00:00,1:00:00,9
3524,644944,974306,Johnson & Johnson Vaccination,11:30:00,23:30:00,0:45:00,12
3525,251738,789992,Johnson & Johnson Vaccination,7:30:00,21:30:00,1:00:00,8
3526,284512,400873,Johnson & Johnson Vaccination,9:30:00,22:00:00,1:00:00,13
3527,186216,885986,PCR Testing,10:30:00,21:30:00,48:00:00,12
3528,186223,962338,Pfizer Vaccination,11:00:00,20:30:00,0:45:00,5
3529,415614,870188,Pfizer Vaccination,9:30:00,21:00:00,0:45:00,11
3530,481167,736484,PCR Testing,8:00:00,21:00:00,48:00:00,8
3531,415633,810475,Johnson & Johnson Vaccination,8:00:00,20:30:00,1:00:00,12
3532,645011,243181,Johnson & Johnson Vaccination,9:00:00,21:30:00,0:45:00,10
3533,350100,241171,Moderna Vaccination,10:30:00,22:30:00,48:00:00,8
3534,743337,351726,Johnson & Johnson Vaccination,9:00:00,22:00:00,0:45:00,8
3535,284589,670979,Antibody Test,8:00:00,0:00:00,36:00:00,7
3536,841647,578805,Rapid Test,8:00:00,0:00:00,48:00:00,9
3537,382899,599856,Pfizer Vaccination,11:00:00,23:30:00,1:00:00,12
3538,841653,341253,Antibody Test,10:00:00,22:30:00,36:00:00,9
3539,677823,394740,Johnson & Johnson Vaccination,9:00:00,20:00:00,0:30:00,9
3540,677859,982835,Pfizer Vaccination,11:00:00,22:30:00,0:30:00,8
3541,677863,679183,Antibody Test,11:30:00,21:30:00,24:00:00,6
3542,251885,650513,Antibody Test,9:00:00,20:30:00,36:00:00,8
3543,448505,253174,Rapid Test,10:30:00,20:30:00,24:00:00,12
3544,710651,615925,Johnson & Johnson Vaccination,8:30:00,21:30:00,1:00:00,11
3545,645131,462647,Pfizer Vaccination,11:00:00,22:00:00,0:30:00,0
3546,743446,769297,Antibody Test,9:00:00,20:00:00,48:00:00,7
3547,251934,724468,Johnson & Johnson Vaccination,10:30:00,23:30:00,1:00:00,10
3548,383008,450044,Johnson & Johnson Vaccination,11:00:00,23:00:00,1:00:00,8
3549,579616,736788,Moderna Vaccination,10:30:00,22:00:00,48:00:00,13
3550,645175,974096,Antibody Test,10:30:00,22:30:00,36:00:00,8
3551,383043,228890,Moderna Vaccination,10:30:00,23:00:00,36:00:00,0
3552,940125,749086,Moderna Vaccination,8:00:00,21:00:00,24:00:00,7
3553,841835,192028,Moderna Vaccination,9:30:00,0:00:00,24:00:00,8
3554,972908,845344,Moderna Vaccination,10:00:00,22:30:00,48:00:00,11
3555,907390,873701,PCR Testing,8:30:00,23:30:00,48:00:00,7
3556,448642,352066,Pfizer Vaccination,9:00:00,20:00:00,0:45:00,8
3557,415885,980801,Pfizer Vaccination,8:00:00,0:00:00,0:45:00,5
3558,317582,697574,PCR Testing,10:30:00,21:00:00,24:00:00,8
3559,481443,507113,PCR Testing,11:00:00,23:00:00,48:00:00,7
3560,612532,789754,Rapid Test,7:30:00,21:00:00,36:00:00,8
3561,481467,171263,Rapid Test,11:00:00,23:30:00,48:00:00,7
3562,317630,656930,Moderna Vaccination,11:30:00,22:00:00,24:00:00,12
3563,874698,439530,PCR Testing,11:30:00,0:00:00,48:00:00,10
3564,448728,242929,PCR Testing,11:30:00,0:00:00,36:00:00,11
3565,645352,184133,Pfizer Vaccination,9:00:00,22:00:00,0:30:00,11
3566,678126,820466,PCR Testing,9:30:00,22:30:00,48:00:00,11
3567,252145,861459,Antibody Test,11:30:00,23:30:00,36:00:00,13
3568,678135,806144,Rapid Test,8:00:00,21:00:00,48:00:00,10
3569,612601,578805,PCR Testing,11:00:00,22:00:00,24:00:00,9
3570,809209,253174,PCR Testing,8:30:00,23:30:00,36:00:00,12
3571,383232,466178,Rapid Test,7:30:00,20:00:00,24:00:00,7
3572,121106,591125,Antibody Test,10:00:00,20:30:00,36:00:00,0
3573,153881,278340,Pfizer Vaccination,11:30:00,23:30:00,1:00:00,11
3574,645410,670979,Rapid Test,7:30:00,21:00:00,36:00:00,13
3575,416039,445989,Moderna Vaccination,8:00:00,21:30:00,24:00:00,12
3576,317738,364070,Moderna Vaccination,11:00:00,22:30:00,24:00:00,6
3577,874795,253437,Johnson & Johnson Vaccination,9:30:00,22:30:00,0:45:00,6
3578,710967,685606,Moderna Vaccination,10:00:00,20:30:00,24:00:00,13
3579,284983,507716,Pfizer Vaccination,8:00:00,22:00:00,0:30:00,12
3580,809287,789754,PCR Testing,7:30:00,21:00:00,36:00:00,10
3581,612681,235339,Pfizer Vaccination,7:30:00,0:00:00,0:45:00,6
3582,153932,857347,Rapid Test,8:30:00,0:00:00,48:00:00,13
3583,350548,341253,Rapid Test,11:30:00,23:30:00,24:00:00,7
3584,219489,769275,PCR Testing,11:00:00,21:00:00,24:00:00,7
3585,842084,261631,Johnson & Johnson Vaccination,10:30:00,21:00:00,1:00:00,8
3586,678259,665423,Pfizer Vaccination,7:30:00,22:00:00,0:45:00,8
3587,448914,912937,Moderna Vaccination,9:30:00,22:00:00,24:00:00,0
3588,711066,697859,Johnson & Johnson Vaccination,7:30:00,21:30:00,1:00:00,11
3589,809372,806144,PCR Testing,10:30:00,23:00:00,24:00:00,12
3590,448926,845071,Antibody Test,7:30:00,20:00:00,48:00:00,11
3591,907686,466178,PCR Testing,9:30:00,20:00:00,48:00:00,8
3592,285100,679183,Rapid Test,11:30:00,20:00:00,24:00:00,6
3593,907698,939856,Pfizer Vaccination,10:00:00,21:30:00,1:00:00,13
3594,973238,284204,Moderna Vaccination,10:00:00,23:00:00,24:00:00,0
3595,514488,601607,Johnson & Johnson Vaccination,10:30:00,22:00:00,0:45:00,13
3596,416187,613656,Antibody Test,8:30:00,23:00:00,24:00:00,7
3597,252349,898613,Moderna Vaccination,11:00:00,21:00:00,24:00:00,7
3598,219607,970295,Moderna Vaccination,11:00:00,20:30:00,24:00:00,13
3599,186842,578841,Antibody Test,9:30:00,23:00:00,36:00:00,12
3600,547295,873743,Rapid Test,9:30:00,0:00:00,24:00:00,8
3601,448996,925192,Johnson & Johnson Vaccination,11:30:00,23:00:00,0:45:00,13
3602,940517,245304,Moderna Vaccination,7:30:00,23:00:00,48:00:00,9
3603,809462,670979,PCR Testing,7:30:00,20:00:00,36:00:00,13
3604,973302,184146,Pfizer Vaccination,10:30:00,23:30:00,1:00:00,6
3605,154118,341253,PCR Testing,11:00:00,21:00:00,48:00:00,7
3606,776711,808458,Johnson & Johnson Vaccination,9:00:00,22:00:00,0:30:00,7
3607,285191,421388,Johnson & Johnson Vaccination,9:30:00,20:00:00,0:45:00,6
3608,186891,484634,Antibody Test,8:30:00,23:00:00,48:00:00,12
3609,776721,855894,Pfizer Vaccination,9:30:00,21:00:00,0:45:00,6
3610,285215,218966,Pfizer Vaccination,11:00:00,22:00:00,0:45:00,9
3611,514594,679183,PCR Testing,10:30:00,23:00:00,24:00:00,5
3612,973349,646427,Antibody Test,7:30:00,22:00:00,24:00:00,5
3613,350765,706061,Johnson & Johnson Vaccination,11:00:00,22:30:00,0:30:00,7
3614,940592,180058,Pfizer Vaccination,11:00:00,0:00:00,1:00:00,0
3615,580144,873743,PCR Testing,11:30:00,21:00:00,24:00:00,0
3616,744000,603995,Pfizer Vaccination,9:00:00,20:00:00,0:45:00,5
3617,940626,341561,Moderna Vaccination,10:30:00,20:00:00,48:00:00,5
3618,973396,267793,Johnson & Johnson Vaccination,8:30:00,20:30:00,1:00:00,13
3619,186976,128861,Pfizer Vaccination,11:30:00,21:00:00,0:30:00,7
3620,547426,659004,Moderna Vaccination,11:30:00,23:00:00,36:00:00,10
3621,744035,400956,Moderna Vaccination,7:30:00,22:00:00,24:00:00,13
3622,416362,650513,Rapid Test,9:30:00,0:00:00,24:00:00,8
3623,449135,998684,Antibody Test,7:30:00,22:30:00,36:00:00,6
3624,449137,542273,Moderna Vaccination,9:00:00,21:30:00,48:00:00,0
3625,449138,437778,Johnson & Johnson Vaccination,9:30:00,21:30:00,1:00:00,8
3626,809586,896578,Moderna Vaccination,11:30:00,23:00:00,24:00:00,12
3627,449139,247065,Antibody Test,10:00:00,23:00:00,24:00:00,5
3628,612981,395109,Pfizer Vaccination,8:00:00,22:00:00,0:45:00,8
3629,121467,436071,Pfizer Vaccination,11:30:00,20:00:00,0:45:00,7
3630,744063,974096,Rapid Test,11:00:00,0:00:00,24:00:00,8
3631,449151,884000,Antibody Test,9:30:00,23:30:00,48:00:00,13
3632,940683,493073,Johnson & Johnson Vaccination,11:30:00,22:30:00,1:00:00,7
3633,776843,654920,Moderna Vaccination,11:00:00,21:30:00,36:00:00,12
3634,842384,109857,Antibody Test,8:30:00,22:30:00,36:00:00,10
3635,907932,185636,Antibody Test,10:00:00,20:00:00,48:00:00,8
3636,744105,650513,PCR Testing,7:30:00,20:00:00,24:00:00,11
3637,318127,861459,Rapid Test,8:00:00,21:30:00,36:00:00,8
3638,744113,245614,Pfizer Vaccination,10:00:00,20:00:00,0:30:00,8
3639,514737,863524,Antibody Test,9:00:00,21:30:00,48:00:00,5
3640,842429,769297,PCR Testing,10:30:00,21:30:00,24:00:00,13
3641,514761,241171,Johnson & Johnson Vaccination,9:00:00,23:00:00,0:45:00,13
3642,481994,113958,Antibody Test,8:00:00,22:00:00,36:00:00,13
3643,449254,489033,Moderna Vaccination,11:30:00,23:30:00,48:00:00,5
3644,842476,394536,Antibody Test,10:00:00,21:30:00,36:00:00,5
3645,482040,401263,Pfizer Vaccination,9:30:00,23:00:00,0:45:00,11
3646,580350,759081,Antibody Test,7:30:00,23:00:00,48:00:00,13
3647,547583,157553,Pfizer Vaccination,9:00:00,20:00:00,0:45:00,5
3648,187157,450130,Moderna Vaccination,11:30:00,22:00:00,48:00:00,7
3649,449305,912979,Moderna Vaccination,9:00:00,21:00:00,24:00:00,5
3650,809763,591125,Rapid Test,10:00:00,21:30:00,36:00:00,13
3651,482093,974096,PCR Testing,10:00:00,22:30:00,24:00:00,6
3652,383809,658963,Johnson & Johnson Vaccination,11:30:00,23:00:00,0:45:00,13
3653,777051,736554,Antibody Test,8:30:00,23:30:00,24:00:00,8
3654,613222,845071,Rapid Test,11:30:00,22:30:00,24:00:00,0
3655,383854,578841,Rapid Test,8:00:00,21:30:00,48:00:00,5
3656,580475,608114,Pfizer Vaccination,8:00:00,0:00:00,0:45:00,10
3657,252796,861459,PCR Testing,8:30:00,20:30:00,36:00:00,13
3658,514949,591125,PCR Testing,7:30:00,0:00:00,36:00:00,13
3659,940939,605779,Moderna Vaccination,10:30:00,22:00:00,48:00:00,6
3660,351116,400978,Moderna Vaccination,11:00:00,23:30:00,24:00:00,13
3661,646028,642931,Pfizer Vaccination,11:30:00,20:30:00,1:00:00,13
3662,252817,782334,Pfizer Vaccination,9:30:00,21:30:00,0:30:00,11
3663,121753,697945,Moderna Vaccination,11:30:00,23:30:00,24:00:00,11
3664,220063,767869,Pfizer Vaccination,9:30:00,21:30:00,0:45:00,13
3665,646049,354175,Pfizer Vaccination,9:00:00,21:30:00,1:00:00,12
3666,285602,316694,PCR Testing,9:00:00,0:00:00,48:00:00,13
3667,154537,736788,Johnson & Johnson Vaccination,8:30:00,22:30:00,0:30:00,12
3668,318379,228890,Johnson & Johnson Vaccination,11:00:00,23:00:00,0:30:00,0
3669,646063,298284,Antibody Test,11:00:00,21:30:00,36:00:00,10
3670,842714,597532,Johnson & Johnson Vaccination,8:30:00,22:00:00,0:45:00,0
3671,449504,845071,PCR Testing,10:00:00,20:30:00,36:00:00,8
3672,613347,327261,Moderna Vaccination,8:00:00,0:00:00,48:00:00,0
3673,646124,613656,PCR Testing,9:30:00,20:30:00,48:00:00,9
3674,711667,484634,Rapid Test,11:00:00,21:00:00,36:00:00,6
3675,711668,646427,Rapid Test,11:00:00,22:00:00,36:00:00,12
3676,646136,537883,Rapid Test,11:00:00,23:30:00,24:00:00,12
3677,383993,421760,Pfizer Vaccination,10:30:00,21:00:00,0:30:00,8
3678,482296,578841,PCR Testing,8:30:00,20:30:00,48:00:00,5
3679,875544,646427,PCR Testing,9:00:00,20:30:00,36:00:00,11
3680,973849,998684,PCR Testing,11:30:00,0:00:00,36:00:00,9
3681,711724,992556,Antibody Test,7:30:00,22:00:00,36:00:00,9
3682,744496,638849,Pfizer Vaccination,9:00:00,21:30:00,0:45:00,6
3683,318524,247065,PCR Testing,9:30:00,23:30:00,24:00:00,7
3684,285763,771613,Johnson & Johnson Vaccination,8:30:00,23:30:00,0:45:00,13
3685,941127,589411,Moderna Vaccination,8:30:00,20:00:00,48:00:00,10
3686,908367,610177,Pfizer Vaccination,10:00:00,23:30:00,0:30:00,11
3687,285778,980272,Antibody Test,8:00:00,21:30:00,24:00:00,9
3688,318547,749086,Johnson & Johnson Vaccination,11:30:00,21:30:00,1:00:00,5
3689,187480,638563,Moderna Vaccination,10:00:00,21:00:00,24:00:00,9
3690,646234,247065,Rapid Test,11:00:00,0:00:00,36:00:00,10
3691,187483,300574,Johnson & Johnson Vaccination,11:00:00,22:30:00,1:00:00,8
3692,318557,656930,Johnson & Johnson Vaccination,7:30:00,21:00:00,1:00:00,13
3693,318561,884000,Rapid Test,11:30:00,22:00:00,24:00:00,5
3694,580714,741252,Pfizer Vaccination,8:30:00,23:30:00,1:00:00,13
3695,580730,884000,PCR Testing,7:30:00,21:00:00,36:00:00,9
3696,253052,232995,Johnson & Johnson Vaccination,9:00:00,21:30:00,1:00:00,0
3697,547964,685606,Johnson & Johnson Vaccination,9:30:00,22:30:00,1:00:00,6
3698,646269,564838,Moderna Vaccination,9:30:00,23:00:00,24:00:00,9
3699,679041,816744,Moderna Vaccination,11:00:00,23:00:00,24:00:00,9
3700,449666,552551,Moderna Vaccination,10:30:00,21:30:00,48:00:00,0
3701,515202,630660,Pfizer Vaccination,9:30:00,20:00:00,0:45:00,5
3702,908420,239212,Moderna Vaccination,9:00:00,21:00:00,24:00:00,13
3703,154757,343348,Antibody Test,11:30:00,22:00:00,48:00:00,7
3704,679048,565130,Pfizer Vaccination,7:30:00,23:30:00,0:30:00,10
3705,777358,197940,Antibody Test,10:00:00,21:30:00,36:00:00,7
3706,875663,214923,Pfizer Vaccination,9:30:00,21:00:00,0:30:00,8
3707,711834,343947,Pfizer Vaccination,11:00:00,23:30:00,0:30:00,9
3708,744615,554893,Pfizer Vaccination,11:00:00,21:30:00,1:00:00,7
3709,908469,474729,Moderna Vaccination,9:00:00,21:00:00,48:00:00,12
3710,580794,970041,Antibody Test,11:00:00,20:30:00,36:00:00,13
3711,974011,109857,PCR Testing,7:30:00,23:30:00,24:00:00,8
3712,154817,235118,Moderna Vaccination,10:00:00,23:30:00,24:00:00,8
3713,744647,912937,Johnson & Johnson Vaccination,8:30:00,20:00:00,1:00:00,12
3714,154829,863524,PCR Testing,9:30:00,22:30:00,36:00:00,0
3715,416978,222762,Johnson & Johnson Vaccination,10:30:00,23:00:00,1:00:00,12
3716,974046,489010,Johnson & Johnson Vaccination,9:30:00,21:30:00,1:00:00,12
3717,777439,478522,Antibody Test,10:00:00,21:30:00,48:00:00,10
3718,318698,109857,Rapid Test,9:30:00,22:30:00,48:00:00,10
3719,220399,113958,PCR Testing,9:30:00,20:00:00,36:00:00,8
3720,974063,195899,Antibody Test,8:00:00,21:00:00,48:00:00,7
3721,679151,898613,Johnson & Johnson Vaccination,7:30:00,21:00:00,0:45:00,7
3722,646386,185636,Rapid Test,8:00:00,0:00:00,24:00:00,11
3723,777459,388410,Antibody Test,7:30:00,0:00:00,36:00:00,9
3724,908531,757053,Antibody Test,7:30:00,22:30:00,48:00:00,9
3725,220407,394536,PCR Testing,10:00:00,23:00:00,24:00:00,9
3726,351480,863524,Rapid Test,10:30:00,21:00:00,48:00:00,7
3727,810231,814992,Pfizer Vaccination,9:00:00,20:00:00,0:45:00,10
3728,843000,113958,Rapid Test,9:30:00,21:30:00,36:00:00,13
3729,449800,122487,Moderna Vaccination,8:30:00,0:00:00,48:00:00,0
3730,122151,759081,PCR Testing,8:30:00,21:30:00,36:00:00,0
3731,613672,959806,Antibody Test,8:00:00,22:00:00,24:00:00,6
3732,974132,970295,Johnson & Johnson Vaccination,11:00:00,0:00:00,0:30:00,5
3733,580919,394536,Rapid Test,8:00:00,21:30:00,36:00:00,0
3734,875838,561041,Pfizer Vaccination,10:00:00,20:30:00,0:45:00,0
3735,613694,642616,Johnson & Johnson Vaccination,11:30:00,0:00:00,0:45:00,0
3736,613703,839288,Moderna Vaccination,10:30:00,21:00:00,24:00:00,6
3737,384335,759081,Rapid Test,10:30:00,23:30:00,48:00:00,6
3738,154966,771704,Moderna Vaccination,11:30:00,21:30:00,48:00:00,5
3739,318810,255612,Moderna Vaccination,7:30:00,21:30:00,48:00:00,10
3740,941403,341561,Johnson & Johnson Vaccination,9:00:00,21:30:00,1:00:00,9
3741,875871,736554,Rapid Test,7:30:00,23:30:00,36:00:00,10
3742,974178,298284,Rapid Test,9:00:00,20:30:00,48:00:00,9
3743,613746,736554,PCR Testing,9:30:00,22:30:00,48:00:00,5
3744,777603,992556,Rapid Test,10:00:00,23:00:00,36:00:00,13
3745,613765,118078,Antibody Test,11:00:00,23:30:00,36:00:00,11
3746,515461,992556,PCR Testing,8:00:00,20:00:00,48:00:00,10
3747,744858,400956,Johnson & Johnson Vaccination,9:30:00,22:00:00,1:00:00,9
3748,843164,795955,Rapid Test,9:30:00,21:00:00,48:00:00,10
3749,941471,478528,Antibody Test,7:30:00,20:00:00,24:00:00,10
3750,810416,198270,Moderna Vaccination,8:30:00,22:30:00,24:00:00,6
3751,482753,535873,Antibody Test,7:30:00,21:00:00,24:00:00,10
3752,220611,980272,PCR Testing,8:30:00,22:30:00,48:00:00,8
3753,515529,542273,Johnson & Johnson Vaccination,10:30:00,22:30:00,0:30:00,10
3754,712137,288067,Antibody Test,10:30:00,22:00:00,24:00:00,0
3755,744913,949890,Moderna Vaccination,9:30:00,23:30:00,36:00:00,8
3756,843222,343348,Rapid Test,11:30:00,0:00:00,36:00:00,9
3757,155103,925315,Moderna Vaccination,8:30:00,22:30:00,48:00:00,7
3758,220649,675462,Moderna Vaccination,9:00:00,20:30:00,24:00:00,11
3759,876010,970041,Rapid Test,10:30:00,22:00:00,36:00:00,7
3760,908796,949572,Antibody Test,7:30:00,23:00:00,24:00:00,0
3761,122382,198216,Johnson & Johnson Vaccination,7:30:00,20:00:00,0:30:00,0
3762,482833,795955,PCR Testing,7:30:00,22:00:00,36:00:00,10
3763,876054,826953,Johnson & Johnson Vaccination,9:00:00,20:00:00,0:45:00,13
3764,744986,267852,Johnson & Johnson Vaccination,10:30:00,23:00:00,1:00:00,10
3765,384558,349509,Antibody Test,11:00:00,0:00:00,24:00:00,10
3766,450097,421518,Moderna Vaccination,11:00:00,22:00:00,36:00:00,7
3767,974396,247440,Moderna Vaccination,8:00:00,23:30:00,48:00:00,13
3768,843326,695952,Moderna Vaccination,7:30:00,23:00:00,36:00:00,9
3769,843329,384592,Johnson & Johnson Vaccination,8:30:00,20:30:00,0:45:00,12
3770,679499,605779,Johnson & Johnson Vaccination,8:30:00,22:00:00,0:30:00,0
3771,810581,343348,PCR Testing,9:00:00,0:00:00,48:00:00,0
3772,646765,478522,Rapid Test,10:30:00,0:00:00,36:00:00,11
3773,745076,197940,PCR Testing,8:00:00,22:30:00,36:00:00,8
3774,515708,400978,Johnson & Johnson Vaccination,8:30:00,22:00:00,1:00:00,6
3775,351869,818500,Antibody Test,7:30:00,22:30:00,36:00:00,10
3776,351871,915346,Pfizer Vaccination,11:30:00,23:30:00,0:45:00,0
3777,220801,283973,Antibody Test,10:00:00,23:00:00,48:00:00,11
3778,384646,970041,PCR Testing,8:30:00,23:00:00,36:00:00,12
3779,482953,241303,Moderna Vaccination,10:00:00,20:30:00,36:00:00,9
3780,777869,478522,PCR Testing,9:30:00,23:30:00,36:00:00,12
3781,810638,403095,Moderna Vaccination,8:30:00,23:30:00,48:00:00,0
3782,548496,195899,Rapid Test,7:30:00,0:00:00,24:00:00,5
3783,319124,388410,Rapid Test,9:00:00,21:30:00,24:00:00,11
3784,548501,757053,Rapid Test,11:30:00,20:30:00,36:00:00,8
3785,384668,171339,Antibody Test,8:00:00,21:30:00,24:00:00,11
3786,450215,959806,Rapid Test,9:30:00,21:30:00,48:00:00,0
3787,745131,312654,Antibody Test,9:00:00,22:30:00,48:00:00,5
3788,351929,118078,Rapid Test,7:30:00,22:00:00,24:00:00,9
3789,319163,478528,Rapid Test,11:30:00,21:00:00,36:00:00,5
3790,908994,398671,Antibody Test,11:00:00,20:30:00,24:00:00,9
3791,155330,761497,Moderna Vaccination,9:00:00,21:30:00,36:00:00,11
3792,319177,767312,Antibody Test,10:30:00,22:30:00,48:00:00,13
3793,646857,327261,Johnson & Johnson Vaccination,7:30:00,21:00:00,1:00:00,12
3794,581324,284254,Johnson & Johnson Vaccination,9:30:00,20:30:00,0:45:00,7
3795,253647,535873,Rapid Test,9:30:00,23:00:00,24:00:00,13
3796,417502,354196,Pfizer Vaccination,9:00:00,21:00:00,0:30:00,13
3797,843513,589411,Johnson & Johnson Vaccination,9:30:00,0:00:00,0:30:00,9
3798,450299,195899,PCR Testing,7:30:00,23:00:00,36:00:00,6
3799,188156,388410,PCR Testing,11:30:00,22:30:00,48:00:00,7
3800,352001,536468,Pfizer Vaccination,10:00:00,0:00:00,0:45:00,8
3801,384769,210258,Antibody Test,9:30:00,21:00:00,36:00:00,10
3802,384774,228964,Johnson & Johnson Vaccination,8:30:00,21:30:00,0:30:00,8
3803,384776,288067,Rapid Test,7:30:00,0:00:00,36:00:00,7
3804,286475,757053,PCR Testing,8:00:00,22:00:00,36:00:00,11
3805,974615,959806,PCR Testing,11:00:00,23:30:00,36:00:00,11
3806,712475,638563,Johnson & Johnson Vaccination,9:30:00,0:00:00,0:45:00,8
3807,450331,650903,Moderna Vaccination,7:30:00,23:30:00,24:00:00,13
3808,548645,949572,Rapid Test,10:00:00,21:00:00,36:00:00,7
3809,778037,118078,PCR Testing,11:30:00,21:30:00,24:00:00,10
3810,646966,591524,Moderna Vaccination,9:30:00,20:00:00,36:00:00,11
3811,581431,432018,Pfizer Vaccination,10:00:00,21:00:00,1:00:00,7
3812,319291,564838,Johnson & Johnson Vaccination,9:30:00,21:30:00,0:45:00,11
3813,581440,751206,Johnson & Johnson Vaccination,9:30:00,20:30:00,0:45:00,10
3814,122690,362154,Moderna Vaccination,11:30:00,23:00:00,24:00:00,0
3815,352067,960412,Pfizer Vaccination,11:00:00,20:00:00,1:00:00,13
3816,646989,376148,Antibody Test,11:30:00,23:30:00,36:00:00,10
3817,155476,349509,Rapid Test,11:00:00,22:00:00,48:00:00,9
3818,810838,372397,Moderna Vaccination,7:30:00,20:00:00,24:00:00,7
3819,352086,608158,Pfizer Vaccination,11:00:00,23:30:00,0:45:00,0
3820,909150,317343,Pfizer Vaccination,9:30:00,21:30:00,0:45:00,12
3821,581472,896343,Antibody Test,8:30:00,21:30:00,36:00:00,11
3822,876388,507227,Antibody Test,11:30:00,20:30:00,24:00:00,0
3823,909157,478528,PCR Testing,10:30:00,21:00:00,48:00:00,0
3824,450412,876210,Moderna Vaccination,11:30:00,22:30:00,48:00:00,13
3825,679792,554331,Antibody Test,7:30:00,23:00:00,36:00:00,7
